"ASSET","ASTEMPM","BKCLASS","CERT","ESAL","ID","NCLNLSR","NONIXAY","NUMEMP","RBC1AAJ","ROA","SPECGRP","STALP"
40256,5.750857142857143,"NM",10463,248,"10463_20201231",0.31363486299108617,1.2435353888390799,7,8.81940515141824,1.762730408619144,4,"IL"
105020,3.7507142857142854,"NM",10464,1827,"10464_20201231",0,3.3715133908018604,28,8.302746976780126,0.844366655553968,8,"IL"
169124,4.124975609756097,"NM",10467,2385,"10467_20201231",0.2731461072357787,2.713027457857558,41,9.13003728242027,0.5701914266854514,2,"IL"
46313,6.616142857142857,"NM",10469,625,"10469_20201231",0,1.9480490925960943,7,17.36096515196099,1.1257349158117385,8,"IL"
17652,4.413,"SM",10471,392,"10471_20201231",1.8703597944031984,3.7651357342571656,4,14.631296014958513,-0.3787414643927326,2,"IL"
185693,5.158138888888889,"NM",10473,3483,"10473_20201231",0.008116590310594855,3.2397395604177586,36,7.691335154656744,1.3380264430904036,2,"IL"
305058,5.981529411764706,"NM",10474,3927,"10474_20201231",1.8481740104161166,2.309957653607597,51,11.25477891388472,1.233970613017031,2,"IL"
417487,5.029963855421687,"NM",1047,5999,"1047_20201231",0.8965582272512965,2.357888703888085,83,9.361233749556668,0.652092972665434,4,"IL"
26530,3.79,"NM",10489,487,"10489_20201231",0.007580926389204761,3.2059994563392444,7,6.97408100164141,-0.03198004445226179,2,"IA"
91529,6.537785714285714,"NM",10492,1245,"10492_20201231",0,2.0848581392345116,14,12.33547630424395,0.9525552159125156,4,"IA"
157258,6.8373043478260875,"NM",10494,2032,"10494_20201231",0,2.1283047765978704,23,12.714859700127395,1.0893063515154562,5,"IA"
157497,7.499857142857143,"NM",10497,1570,"10497_20201231",0.09728279100972828,1.7275409390854937,21,11.13573622613632,1.8420702510455085,2,"IA"
239312,5.836878048780488,"N",1049,2925,"1049_20201231",1.871602409769808,2.1834969591274866,41,12.993745920107813,0.6559786120873575,7,"IL"
128680,4.94923076923077,"NM",10500,1963,"10500_20201231",2.7439181860441093,2.6736759277086244,26,14.108471608770046,0.9768878546136397,2,"IA"
145549,4.54840625,"SM",10502,3156,"10502_20201231",7.681433200305256,3.3793044633012714,32,10.02620298771023,0.9365805520190544,2,"KS"
76277,7.6277,"SM",10503,1094,"10503_20201231",0.004350095702105447,2.147214014651578,10,16.85135651509362,0.9565249477033468,2,"KS"
175296,5.8431999999999995,"NM",10505,1852,"10505_20201231",0.03709810387469085,2.1740145624267173,30,8.958758017202804,1.1308662107020835,8,"KS"
195490,3.9098,"NM",10520,3378,"10520_20201231",0.6204148969777808,3.454172806963126,50,6.494543952699765,0.36051685006595824,8,"KY"
400672,5.643267605633803,"NM",10523,4174,"10523_20201231",4.085283136652301,1.833308485679344,71,10.70109529604741,0.283599539515056,7,"LA"
157800,6.06923076923077,"NM",10528,1791,"10528_20201231",2.768453792381363,1.958490566037736,26,9.646059761082416,1.6452830188679244,5,"LA"
195036,4.334133333333333,"NM",10531,3299,"10531_20201231",2.308371240410075,3.3327827915966184,45,8.377826045088325,0.8941745756909206,2,"LA"
222049,3.469515625,"NM",10532,3543,"10532_20201231",2.2296202852898803,3.30140363552044,64,9.28162438336857,0.9874028287342369,4,"LA"
258476,4.876905660377359,"NM",10533,4459,"10533_20201231",1.3622893286387914,3.0977245790379313,53,9.03011713075996,0.8651410879279051,2,"LA"
170489,5.8789310344827586,"NM",10561,3185,"10561_20201231",0,2.611575454136543,29,11.238450942707964,2.1629056581113493,2,"MN"
