lei,year,application_count,approval_count,denial_count,approval_rate,denial_rate,du_share,lpa_share,internal_aus_share,other_aus_share,external_aus_coverage,external_aus_coverage_alt_any_aus_reported,cert,rssd,entity,type,insure,name,assets,assetl,org,assorg,namet,state,fore,valid_fdic_cert,asset,astempm,bkclass,esal,id,nclnlsr,nonixay,numemp,rbc1aaj,roa,specgrp,stalp,matched_fdic_financials
549300LH06ZZHKPX5U83,2023,611,507,104,0.8297872340425532,0.1702127659574468,0.7528641571194763,0.23567921440261866,0.0,0.011456628477905073,0.9885433715220949,0.9885433715220949,57197.0,2358769.0,2358769.0,10.0,7.0,BNC NB,966807.0,942438.0,1248162.0,966807.0,BNC NATIONAL BANK,4.0,NAT,True,966807.0,6.955446043165468,N,16538.0,57197_20231231,0.5010406574084042,3.624581818338335,139.0,12.540853183040747,0.7485034772699638,4.0,AZ,True
549300LLESTPOVRG3X73,2023,572,534,38,0.9335664335664335,0.06643356643356643,0.6520979020979021,0.23601398601398602,0.0,0.11188811188811189,0.8881118881118881,0.8881118881118881,17614.0,482156.0,482156.0,10.0,7.0,FARMERS B&TC,985167.0,977048.0,1055155.0,985167.0,FARMERS BANK & TRUST,20.0,NMB,True,985167.0,8.209725,NM,11777.0,17614_20231231,0.0225449536465843,1.884243968268384,120.0,20.49071420256056,1.6053216896974216,8.0,KS,True
549300LLESTPOVRG3X73,2024,672,618,54,0.9196428571428571,0.08035714285714286,0.5565476190476191,0.3601190476190476,0.0,0.08333333333333333,0.9166666666666667,0.9166666666666666,17614.0,482156.0,482156.0,10.0,7.0,FARMERS B&TC,985971.0,985167.0,1055155.0,985971.0,FARMERS BANK & TRUST,20.0,NMB,True,985971.0,7.584392307692307,NM,13140.0,17614_20241231,0.1149244600037387,2.081777310003898,130.0,21.19585751330277,1.8527739397507768,8.0,KS,True
549300LNUJ0IPK43UX33,2023,1604,1491,113,0.9295511221945137,0.07044887780548628,0.18079800498753118,0.506857855361596,0.0,0.3123441396508728,0.6876558603491272,0.6876558603491272,29845.0,981275.0,981275.0,10.0,7.0,PREMIER BK,8603358.0,8408012.0,3316917.0,8632440.0,PREMIER BANK,39.0,NMB,True,8603358.0,8.752144455747711,NM,86947.0,29845_20231231,0.5381158871519557,1.8024508519234452,983.0,10.415253708514612,1.03070395301156,4.0,OH,True
549300LNUJ0IPK43UX33,2024,1186,1090,96,0.9190556492411467,0.08094435075885328,0.40219224283305227,0.3785834738617201,0.0,0.21922428330522767,0.7807757166947724,0.7807757166947723,29845.0,981275.0,981275.0,10.0,7.0,PREMIER BK,8556139.0,8603358.0,3316917.0,8583236.0,PREMIER BANK,39.0,NMB,True,8556139.0,9.200149462365593,NM,86153.0,29845_20241231,1.2439703117340857,1.8405532762526329,930.0,10.536276044939658,0.8677598141725912,4.0,OH,True
549300M8WGW2D17CZD19,2023,1075,1060,15,0.986046511627907,0.013953488372093023,0.17767441860465116,0.8204651162790698,0.0,0.0018604651162790699,0.998139534883721,0.998139534883721,58581.0,4429908.0,3548567.0,11.0,7.0,TEXAS PTNRS BK,2206019.0,2054918.0,3593286.0,2206019.0,GARDNER FINANCIAL SERVICES,48.0,NMB,True,2206019.0,9.387314893617022,NM,30942.0,58581_20231231,0.0110827011411806,2.366217879856397,235.0,9.222904556368524,0.5426081043923957,4.0,TX,True
549300M8WGW2D17CZD19,2024,1200,1188,12,0.99,0.01,0.20666666666666667,0.7641666666666667,0.0,0.029166666666666667,0.9708333333333333,0.9716666666666667,58581.0,4429908.0,3548567.0,11.0,7.0,TEXAS PTNRS BK,2483111.0,2206019.0,3593286.0,2483111.0,GARDNER FINANCIAL SERVICES,48.0,NMB,True,2483111.0,11.338406392694065,NM,31321.0,58581_20241231,1.29427881521147,2.303540848537305,219.0,8.843464850434495,0.6140257495733557,4.0,TX,True
549300M8WGW2D17CZD19,2025,1172,1155,17,0.985494880546075,0.014505119453924915,0.3464163822525597,0.6194539249146758,0.0,0.034129692832764506,0.9658703071672354,0.9658703071672355,58581.0,4429908.0,3548567.0,11.0,7.0,TEXAS PTNRS BK,2425763.0,2483111.0,3593286.0,2425763.0,GARDNER FINANCIAL SERVICES,48.0,NMB,True,2425763.0,11.230384259259258,NM,33285.0,58581_20251231,0.0432954875793492,2.2090912630291277,216.0,9.322074997972642,1.0639970266810228,4.0,TX,True
549300MKOZ81ZWTNKB12,2024,1644,1544,100,0.9391727493917275,0.06082725060827251,0.28041362530413627,0.4489051094890511,0.0,0.2706812652068126,0.7293187347931873,0.7299270072992701,22858.0,365325.0,365325.0,10.0,7.0,UNITED BK,29924656.0,29851399.0,1076217.0,30023545.0,UNITED BANK,51.0,SMB,True,29924656.0,11.90320445505171,SM,243191.0,22858_20241231,0.3379707929692682,1.7972349730562054,2514.0,11.830400041723536,1.3417161000803213,4.0,VA,True
549300MKOZ81ZWTNKB12,2025,1216,1121,95,0.921875,0.078125,0.4621710526315789,0.2557565789473684,0.0,0.28207236842105265,0.7179276315789473,0.7179276315789473,22858.0,365325.0,365325.0,10.0,7.0,UNITED BK,33545963.0,29924656.0,1076217.0,33660281.0,UNITED BANK VA,51.0,SMB,True,33545963.0,12.611264285714286,SM,264000.0,22858_20251231,0.4101227308419722,1.7952053052395172,2660.0,11.529403539743464,1.4997872848395728,4.0,VA,True
549300MNZECUR067HB12,2023,963,887,76,0.9210799584631361,0.07892004153686397,0.34579439252336447,0.1557632398753894,0.0,0.4984423676012461,0.5015576323987538,0.5015576323987538,27476.0,1386251.0,1386251.0,10.0,7.0,BANCFIRST,10473539.0,10406351.0,1133286.0,12372242.0,BANCFIRST,40.0,SMB,True,10473539.0,5.624886680988185,SM,156238.0,27476_20231231,0.5263405562557331,2.601572609308046,1862.0,10.431320629707605,1.749629561002986,4.0,OK,True
549300MNZECUR067HB12,2024,917,844,73,0.920392584514722,0.07960741548527808,0.3435114503816794,0.1723009814612868,0.0,0.4841875681570338,0.5158124318429662,0.5158124318429662,27476.0,1386251.0,1386251.0,10.0,7.0,BANCFIRST,11405008.0,10473539.0,1133286.0,13554321.0,BANCFIRST,40.0,SMB,True,11405008.0,6.072954206602769,SM,164231.0,27476_20241231,0.6648933181143644,2.5471752209663854,1878.0,10.290234230416,1.7602927855213115,4.0,OK,True
549300MNZECUR067HB12,2025,876,808,68,0.9223744292237442,0.0776255707762557,0.3538812785388128,0.2100456621004566,0.0,0.4360730593607306,0.5639269406392694,0.5639269406392694,27476.0,1386251.0,1386251.0,10.0,7.0,BANCFIRST,12118977.0,11405008.0,1133286.0,14838898.0,BANCFIRST,40.0,SMB,True,12118977.0,6.3021201248049925,SM,174124.0,27476_20251231,0.8671583705714164,2.433871166674946,1923.0,10.741186421298467,1.7892297976311862,4.0,OK,True
549300MSU5WVAU4ZN645,2023,758,716,42,0.9445910290237467,0.055408970976253295,0.6240105540897097,0.0,0.0,0.3759894459102902,0.6240105540897097,0.6240105540897098,32245.0,961624.0,961624.0,20.0,7.0,DOLLAR BK FSB,11506265.0,11417843.0,5218097.0,11506265.0,"DOLLAR BANK, FSB",42.0,CSA,True,11506265.0,7.691353609625668,SB,141300.0,32245_20231231,0.7187240986527871,2.707877611047221,1496.0,10.547600071155063,0.3003111404948055,4.0,PA,True
549300MSU5WVAU4ZN645,2024,879,829,50,0.9431171786120591,0.05688282138794084,0.6700796359499431,0.0,0.0,0.32992036405005687,0.6700796359499431,0.6700796359499431,32245.0,961624.0,961624.0,20.0,7.0,DOLLAR BK FSB,11639893.0,11506265.0,5218097.0,11640385.0,"DOLLAR BANK, FSB",42.0,CSA,True,11639893.0,7.657824342105263,SB,149888.0,32245_20241231,0.7173034052393474,2.428429654377398,1520.0,10.97763917924008,0.4227301001823154,4.0,PA,True
549300MSU5WVAU4ZN645,2025,991,941,50,0.9495459132189707,0.050454086781029264,0.7164480322906155,0.0,0.0,0.28355196770938446,0.7164480322906155,0.7164480322906155,32245.0,961624.0,961624.0,20.0,7.0,DOLLAR BK FSB,12513390.0,11639893.0,5218097.0,12515898.0,"DOLLAR BANK, FSB",42.0,CSA,True,12513390.0,8.325608782435129,SB,159883.0,32245_20251231,1.1355440037100717,2.522118928892597,1503.0,10.956161148829676,0.5261692046339986,4.0,PA,True
549300N38Q5YKSSV1106,2023,557,525,32,0.9425493716337523,0.05745062836624776,0.23877917414721722,0.755834829443447,0.0,0.005385996409335727,0.9946140035906643,0.9946140035906643,90188.0,859002.0,859002.0,20.0,7.0,EASTHAMPTON SVG BK,1907524.0,1738869.0,3728930.0,4705538.0,EASTHAMPTON SAVINGS BANK,25.0,SMB,True,1907524.0,8.04862447257384,SM,21472.0,90188_20231231,0.1688273332774983,2.0580695488693443,237.0,9.80495258007085,1.0531224652689986,4.0,MA,True
549300N38Q5YKSSV1106,2025,560,541,19,0.9660714285714286,0.033928571428571426,0.11964285714285715,0.8571428571428571,0.0,0.023214285714285715,0.9767857142857143,0.9767857142857143,90188.0,859002.0,859002.0,20.0,7.0,BANKESB,1997695.0,1994486.0,3728930.0,6811676.0,BANKESB,25.0,SMB,True,1997695.0,7.86494094488189,SM,23685.0,90188_20251231,0.8639171071413018,2.145739498507196,254.0,9.57216781679558,0.0600826872504438,4.0,MA,True
549300NQA30MEKPQP417,2023,583,557,26,0.9554030874785592,0.044596912521440824,0.5180102915951973,0.36363636363636365,0.0,0.1183533447684391,0.8816466552315609,0.8816466552315609,4865.0,506922.0,506922.0,10.0,7.0,SANDY SPRING BK,14022860.0,13827883.0,1248304.0,14028172.0,SANDY SPRING BANK,24.0,SMB,True,14022860.0,12.77127504553734,SM,159962.0,4865_20231231,0.8072544620786486,1.9499182700767304,1098.0,11.2980152349367,0.9639634223605388,4.0,MD,True
549300NQA30MEKPQP417,2024,560,525,35,0.9375,0.0625,0.5857142857142857,0.33035714285714285,0.0,0.08392857142857142,0.9160714285714286,0.9160714285714285,4865.0,506922.0,506922.0,10.0,7.0,SANDY SPRING BK,14122892.0,14022860.0,1248304.0,14127481.0,SANDY SPRING BANK,24.0,SMB,True,14122892.0,12.43212323943662,SM,159694.0,4865_20241231,1.032518619223664,2.425511711731595,1136.0,11.331118070739642,0.2165947403971325,4.0,MD,True
549300NWBS6MQJX15N44,2023,2531,2390,141,0.9442907941525089,0.05570920584749111,0.6764124851837219,0.2852627419992098,0.0,0.03832477281706835,0.9616752271829316,0.9616752271829316,29209.0,652874.0,652874.0,10.0,7.0,NEXBANK,15995379.0,14304653.0,4970802.0,15995379.0,NEXBANK,48.0,NMB,True,15995379.0,153.80172115384616,NM,40817.0,29209_20231231,0.8062221588388732,0.7586339686871897,104.0,8.132168122575717,0.7583339715880313,5.0,TX,True
549300NWBS6MQJX15N44,2024,3712,3428,284,0.9234913793103449,0.07650862068965517,0.8095366379310345,0.16783405172413793,0.0,0.022629310344827586,0.9773706896551724,0.9773706896551724,29209.0,652874.0,652874.0,10.0,7.0,NEXBANK,13943020.0,15995379.0,4970802.0,13943020.0,NEXBANK,48.0,NMB,True,13943020.0,139.4302,NM,41152.0,29209_20241231,1.5410413905475828,0.9500697527941724,100.0,9.795499647221591,0.8465384386322797,5.0,TX,True
549300NWBS6MQJX15N44,2025,2575,2354,221,0.9141747572815534,0.0858252427184466,0.7537864077669902,0.16776699029126213,0.0,0.07844660194174757,0.9215533980582524,0.9215533980582524,29209.0,652874.0,652874.0,10.0,7.0,NEXBANK,13937262.0,13943020.0,4970802.0,13937262.0,NEXBANK,48.0,NMB,True,13937262.0,139.37262,NM,45949.0,29209_20251231,1.2179434891925829,1.130527707600084,100.0,9.26558542187747,1.1701002958123752,5.0,TX,True
549300O5WDIJU8S7OI05,2024,653,643,10,0.9846860643185299,0.015313935681470138,0.4655436447166922,0.5206738131699847,0.0,0.013782542113323124,0.9862174578866769,0.9892802450229708,4091.0,278555.0,278555.0,10.0,7.0,STRIDE BK NA,3928318.0,3693563.0,1051465.0,3932970.0,"STRIDE BANK, NATIONAL ASSOCIAT",40.0,NAT,True,3928318.0,10.821812672176309,N,55333.0,4091_20241231,0.6086034699329325,2.0655858091306656,363.0,8.644138070140707,1.977388764799642,3.0,OK,True
549300O5WDIJU8S7OI05,2025,824,814,10,0.9878640776699029,0.012135922330097087,0.5266990291262136,0.46480582524271846,0.0,0.00849514563106796,0.991504854368932,0.9939320388349514,4091.0,278555.0,278555.0,10.0,7.0,STRIDE BK NA,4855805.0,3928318.0,1051465.0,4861396.0,"STRIDE BANK, NATIONAL ASSOCIAT",40.0,NAT,True,4855805.0,12.019319306930694,N,65989.0,4091_20251231,0.7640276230764823,2.34196857208486,404.0,9.605271004479,2.1044298235765093,3.0,OK,True
549300O7SGM8FH65GQ47,2023,730,682,48,0.9342465753424658,0.06575342465753424,0.23150684931506849,0.4643835616438356,0.0,0.3041095890410959,0.6958904109589041,0.6958904109589041,16450.0,416245.0,416245.0,10.0,7.0,BUSEY BK,12254786.0,12304953.0,1203602.0,12283415.0,BUSEY BANK,17.0,NMB,True,12254786.0,8.636212825933756,NM,144831.0,16450_20231231,0.1021243724858439,2.2540037849337704,1419.0,11.192382463979314,1.17085372516994,4.0,IL,True
549300O7SGM8FH65GQ47,2024,666,623,43,0.9354354354354354,0.06456456456456457,0.14114114114114115,0.5465465465465466,0.0,0.3123123123123123,0.6876876876876877,0.6891891891891893,16450.0,416245.0,416245.0,10.0,7.0,BUSEY BK,12011325.0,12254786.0,1203602.0,12046722.0,BUSEY BANK,17.0,SMB,True,12011325.0,8.272262396694215,SM,154491.0,16450_20241231,0.3017500646690761,2.342744997911539,1452.0,12.140648918349836,1.1367711929247788,4.0,IL,True
549300O7SGM8FH65GQ47,2025,624,572,52,0.9166666666666666,0.08333333333333333,0.1282051282051282,0.5625,0.0,0.3092948717948718,0.6907051282051282,0.6907051282051282,16450.0,416245.0,416245.0,10.0,7.0,BUSEY BK,18052735.0,12011325.0,1203602.0,18104736.0,BUSEY BANK,17.0,SMB,True,18052735.0,9.690142243692968,SM,246100.0,16450_20251231,0.3940457438145699,2.348084921131941,1863.0,12.003453344344257,0.9174213028006992,4.0,IL,True
549300OBO7DOF2KOP535,2023,2046,1970,76,0.9628543499511242,0.03714565004887586,0.7917888563049853,0.1549364613880743,0.0,0.05327468230694037,0.9467253176930596,0.9467253176930597,8663.0,436159.0,436159.0,10.0,7.0,FIRSTBANK,12589424.0,12826414.0,1132104.0,12604403.0,FIRSTBANK,47.0,NMB,True,12589424.0,7.912900062853552,NM,202209.0,8663_20231231,0.8668904452321132,2.529449234629161,1591.0,11.06170827784289,0.961943931180223,4.0,TN,True
549300OBO7DOF2KOP535,2024,2006,1947,59,0.9705882352941176,0.029411764705882353,0.6490528414755733,0.29112662013958124,0.0,0.05982053838484546,0.9401794616151545,0.9401794616151545,8663.0,436159.0,436159.0,10.0,7.0,FIRSTBANK,13118535.0,12589424.0,1132104.0,13157482.0,FIRSTBANK,47.0,NMB,True,13118535.0,8.804385906040268,NM,182622.0,8663_20241231,1.1826528623689814,2.316366802342826,1490.0,10.818032895140002,0.935134409499884,4.0,TN,True
549300OBO7DOF2KOP535,2025,2135,2059,76,0.9644028103044496,0.035597189695550355,0.5995316159250585,0.3185011709601874,0.0,0.08196721311475409,0.9180327868852459,0.9180327868852459,8663.0,436159.0,436159.0,10.0,7.0,FIRSTBANK,16265349.0,13118535.0,1132104.0,16300292.0,FIRSTBANK,47.0,SMB,True,16265349.0,10.20410853199498,SM,216434.0,8663_20251231,1.1805921189075437,2.6065346152804176,1594.0,10.46393392461596,0.8930179592686552,4.0,TN,True
549300OQMU3ID8QA6M46,2023,1337,1275,62,0.9536275243081526,0.04637247569184742,0.8548990276738968,0.12415856394913986,0.0,0.020942408376963352,0.9790575916230366,0.9790575916230366,1213.0,5787191.0,2891622.0,21.0,7.0,CORNERSTONE CAP BK SSB,2266758.0,1991593.0,2891622.0,2266758.0,"VELOCIO MORTGAGE, L.L.C.",48.0,SSB,True,2266758.0,1.554703703703704,SI,219546.0,1213_20231231,2.471077560316348,13.0894889699927,1458.0,15.010044591631743,-0.9422922998863902,9.0,TX,True
549300OQMU3ID8QA6M46,2024,1420,1373,47,0.9669014084507043,0.03309859154929577,0.9211267605633803,0.07183098591549296,0.0,0.007042253521126761,0.9929577464788732,0.9929577464788732,1213.0,5787191.0,2891622.0,21.0,7.0,CORNERSTONE CAP BK SSB,2280636.0,2266758.0,2891622.0,2280636.0,"VELOCIO MORTGAGE, L.L.C.",48.0,SSB,True,2280636.0,1.609482004234298,SI,222461.0,1213_20241231,2.534465892111557,12.36948979517633,1417.0,13.356063050900415,0.7763692858337539,9.0,TX,True
549300OQMU3ID8QA6M46,2025,1216,1170,46,0.962171052631579,0.03782894736842105,0.9333881578947368,0.061677631578947366,0.0,0.004934210526315789,0.9950657894736842,0.9950657894736842,1213.0,5787191.0,2891622.0,21.0,7.0,CORNERSTONE CAP BK SSB,2469832.0,2280636.0,6013468.0,2469832.0,"VELOCIO MORTGAGE, L.L.C.",48.0,SSB,True,2469832.0,1.7794178674351584,SI,218966.0,1213_20251231,4.6915066472289,12.53195994259952,1388.0,15.07654843686224,0.6881808335363043,9.0,TX,True
549300OZIFHR7THILC90,2023,541,522,19,0.9648798521256932,0.03512014787430684,0.3659889094269871,0.5083179297597042,0.0,0.1256931608133087,0.8743068391866913,0.8743068391866913,8866.0,779351.0,779351.0,10.0,7.0,MERCHANTS BK NA,2600240.0,2576574.0,1128769.0,2600240.0,"MERCHANTS BANK, N.A.",27.0,NAT,True,2600240.0,6.650230179028133,N,40453.0,8866_20231231,0.4431391831714426,2.829062311793592,391.0,11.157758282403734,1.122000117075529,4.0,MN,True
549300OZIFHR7THILC90,2024,582,557,25,0.9570446735395189,0.0429553264604811,0.46219931271477666,0.46563573883161513,0.0,0.07216494845360824,0.9278350515463918,0.929553264604811,8866.0,779351.0,779351.0,10.0,7.0,MERCHANTS BK NA,2779602.0,2600240.0,1128769.0,2779602.0,"MERCHANTS BANK, NATIONAL ASSOC",27.0,NAT,True,2779602.0,7.182434108527131,N,39712.0,8866_20241231,0.3309863847996759,2.751869857876733,387.0,10.578962228921698,0.7755762033148679,4.0,MN,True
549300OZIFHR7THILC90,2025,669,648,21,0.968609865470852,0.03139013452914798,0.4469357249626308,0.4992526158445441,0.0,0.053811659192825115,0.946188340807175,0.9476831091180867,8866.0,779351.0,779351.0,10.0,7.0,MERCHANTS BK NA,2898711.0,2779602.0,1128769.0,2898711.0,"MERCHANTS BANK, NATIONAL ASSOC",27.0,NAT,True,2898711.0,7.5684360313315935,N,42362.0,8866_20251231,0.8326865549397618,2.7855210585903483,383.0,11.278082766719418,1.2321134001797769,4.0,MN,True
549300PP6R8WIOP60124,2023,651,578,73,0.8878648233486943,0.11213517665130568,0.3102918586789555,0.19201228878648233,0.0,0.4976958525345622,0.5023041474654378,0.5023041474654377,35295.0,2849801.0,2849801.0,10.0,7.0,SOUTHERN FIRST BK,4056256.0,3694134.0,2849799.0,4056806.0,SOUTHERN FIRST BANK,45.0,NMB,True,4056256.0,13.8438771331058,NM,41364.0,35295_20231231,0.1097561347224696,1.7102874421166845,293.0,8.474627503782031,0.3891858824818417,4.0,SC,True
549300PP6R8WIOP60124,2024,665,512,153,0.7699248120300752,0.23007518796992482,0.33383458646616543,0.22105263157894736,0.0,0.44511278195488724,0.5548872180451128,0.5548872180451128,35295.0,2849801.0,2849801.0,10.0,7.0,SOUTHERN FIRST BK,4090151.0,4056256.0,2849799.0,4090314.0,SOUTHERN FIRST BANK,45.0,NMB,True,4090151.0,13.864918644067798,NM,43129.0,35295_20241231,0.2990432101905084,1.7613787927909568,295.0,8.747108000599733,0.4240590769309865,4.0,SC,True
549300PP6R8WIOP60124,2025,633,543,90,0.8578199052132701,0.14218009478672985,0.3744075829383886,0.2353870458135861,0.0,0.3902053712480253,0.6097946287519747,0.6097946287519747,35295.0,2849801.0,2849801.0,10.0,7.0,SOUTHERN FIRST BK,4406861.0,4090151.0,2849799.0,4407264.0,SOUTHERN FIRST BANK,45.0,NMB,True,4406861.0,14.124554487179486,NM,44089.0,35295_20251231,0.3584932554131626,1.7636919762534744,312.0,9.064395267832388,0.746791223204042,4.0,SC,True
549300PZ44DNQDPOV865,2023,809,784,25,0.969097651421508,0.030902348578491966,0.5302843016069221,0.0754017305315204,0.0,0.3943139678615575,0.6056860321384425,0.6056860321384425,10634.0,913856.0,913856.0,10.0,7.0,PINNACLE BK,8202374.0,7724198.0,1053272.0,19275397.0,PINNACLE BANK,31.0,NMB,True,8202374.0,9.216150561797752,NM,81573.0,10634_20231231,0.1705807064126367,1.7900359200482794,890.0,8.877928283981353,0.7005240461863788,4.0,NE,True
549300PZ44DNQDPOV865,2024,924,898,26,0.9718614718614719,0.02813852813852814,0.6352813852813853,0.06385281385281386,0.0,0.3008658008658009,0.6991341991341992,0.699134199134199,10634.0,913856.0,913856.0,10.0,7.0,PINNACLE BK,8278376.0,8202374.0,1053272.0,19520600.0,PINNACLE BANK,31.0,NMB,True,8278376.0,9.28069058295964,NM,81821.0,10634_20241231,0.1179586826942229,1.6647417956525663,892.0,9.309428364150452,0.7599977018798857,4.0,NE,True
549300PZ44DNQDPOV865,2025,1012,992,20,0.9802371541501976,0.019762845849802372,0.5889328063241107,0.10276679841897234,0.0,0.308300395256917,0.691699604743083,0.691699604743083,10634.0,913856.0,913856.0,10.0,7.0,PINNACLE BK,8860281.0,8278376.0,1053272.0,20704995.0,PINNACLE BANK,31.0,NMB,True,8860281.0,9.779559602649009,NM,87579.0,10634_20251231,0.0520872111217848,1.7386107060200076,906.0,10.383415460286702,1.2553254188117042,4.0,NE,True
549300Q55VW95EP3CM33,2024,557,536,21,0.9622980251346499,0.03770197486535009,0.07540394973070018,0.8725314183123878,0.0,0.05206463195691203,0.947935368043088,0.947935368043088,6623.0,785923.0,785923.0,10.0,7.0,LCNB NB,2303313.0,2288432.0,2759900.0,2303313.0,LCNB NATIONAL BANK,39.0,NAT,True,2303313.0,6.276057220708447,N,34582.0,6623_20241231,0.2675168232825894,2.729362736862063,367.0,7.940258243547577,0.6487012075417354,4.0,OH,True
549300Q76VHK6FGPX546,2023,522,510,12,0.9770114942528736,0.022988505747126436,0.657088122605364,0.28735632183908044,0.0,0.05555555555555555,0.9444444444444444,0.9444444444444444,15555.0,546544.0,546544.0,10.0,7.0,CENTRAL BK,2135960.0,1964850.0,1978674.0,2135960.0,CENTRAL BANK,19.0,SMB,True,2135960.0,7.442369337979094,SM,33089.0,15555_20231231,0.1268234842398815,2.5306844588798767,287.0,9.19776770638604,0.6923729504053183,4.0,IA,True
549300Q76VHK6FGPX546,2024,581,572,9,0.9845094664371773,0.01549053356282272,0.4406196213425129,0.4939759036144578,0.0,0.06540447504302926,0.9345955249569707,0.9345955249569707,15555.0,546544.0,546544.0,10.0,7.0,CENTRAL BK,2167453.0,2135960.0,1978674.0,2167453.0,CENTRAL BANK,19.0,SMB,True,2167453.0,7.824740072202166,SM,33797.0,15555_20241231,0.0428569929813149,2.629714354007826,277.0,9.05150421625834,0.5118343800878803,4.0,IA,True
549300Q76VHK6FGPX546,2025,620,613,7,0.9887096774193549,0.01129032258064516,0.47096774193548385,0.46774193548387094,0.0,0.06129032258064516,0.9387096774193548,0.9387096774193548,15555.0,546544.0,546544.0,10.0,7.0,CENTRAL BK,2260937.0,2167453.0,1978674.0,2260937.0,CENTRAL BANK,19.0,SMB,True,2260937.0,7.200436305732484,SM,37518.0,15555_20251231,0.0634403125162683,2.874885181393277,314.0,9.847361538984808,0.7909902086870287,4.0,IA,True
549300QFP6J5QSZVF805,2023,942,906,36,0.9617834394904459,0.03821656050955414,0.5403397027600849,0.42144373673036095,0.0,0.03821656050955414,0.9617834394904459,0.9617834394904459,3873.0,453446.0,453446.0,10.0,7.0,EAGLE B&TC,471019.0,473884.0,1100046.0,471019.0,EAGLE BANK AND TRUST COMPANY,5.0,SMB,True,471019.0,2.94386875,SM,18630.0,3873_20231231,0.4958301107373898,5.5220595561218175,160.0,16.34690259257467,0.3433226124090421,7.0,AR,True
549300QFP6J5QSZVF805,2024,783,756,27,0.9655172413793104,0.034482758620689655,0.4329501915708812,0.5338441890166028,0.0,0.033205619412515965,0.966794380587484,0.966794380587484,3873.0,453446.0,453446.0,10.0,7.0,EAGLE B&TC,480848.0,471019.0,1100046.0,480848.0,EAGLE BANK AND TRUST COMPANY,5.0,SMB,True,480848.0,2.8793293413173653,SM,19703.0,3873_20241231,0.597867657389051,5.601481161891078,167.0,15.695232556472735,0.6201527657640488,7.0,AR,True
549300QFP6J5QSZVF805,2025,797,781,16,0.9799247176913425,0.020075282308657464,0.5495608531994981,0.42785445420326224,0.0,0.02258469259723965,0.9774153074027603,0.9774153074027604,3873.0,453446.0,453446.0,10.0,7.0,EAGLE B&TC,498100.0,480848.0,1100046.0,498100.0,EAGLE BANK AND TRUST COMPANY,5.0,SMB,True,498100.0,3.0006024096385544,SM,20846.0,3873_20251231,0.6802049546373338,5.787916131531621,166.0,16.27212144560932,0.6990964348763513,4.0,AR,True
549300QLO8TSQW5JTK72,2023,952,923,29,0.9695378151260504,0.03046218487394958,0.9495798319327731,0.0,0.0,0.05042016806722689,0.9495798319327731,0.9495798319327731,19850.0,207050.0,207050.0,10.0,7.0,WEST GATE BK,1250982.0,1121085.0,1061736.0,1250982.0,WEST GATE BANK,31.0,NMB,True,1250982.0,5.98555980861244,NM,20532.0,19850_20231231,0.1459247485656582,3.048010769737515,209.0,11.815057257952809,0.8973952413103843,4.0,NE,True
549300QLO8TSQW5JTK72,2024,1495,1459,36,0.9759197324414716,0.024080267558528427,0.9672240802675586,0.006688963210702341,0.0,0.02608695652173913,0.9739130434782609,0.9739130434782609,19850.0,207050.0,207050.0,10.0,7.0,WEST GATE BK,1302261.0,1250982.0,1061736.0,1302261.0,WEST GATE BANK,31.0,NMB,True,1302261.0,5.86604054054054,NM,25015.0,19850_20241231,0.1492321660013758,2.9047913300559007,222.0,11.52692817959689,0.6609102293115909,4.0,NE,True
549300QLO8TSQW5JTK72,2025,1744,1701,43,0.9753440366972477,0.024655963302752295,0.8698394495412844,0.10263761467889908,0.0,0.027522935779816515,0.9724770642201835,0.9724770642201834,19850.0,207050.0,207050.0,10.0,7.0,WEST GATE BK,1403917.0,1302261.0,1061736.0,1403917.0,WEST GATE BANK,31.0,NMB,True,1403917.0,6.43998623853211,NM,24548.0,19850_20251231,0.3005839137660168,3.5295702727444827,218.0,11.509440666695191,0.9383376813384298,4.0,NE,True
549300R0SXC1JU7ZU290,2023,3231,3085,146,0.9548127514701331,0.045187248529866914,0.5181058495821727,0.43051686784277315,0.0,0.05137728257505416,0.9486227174249457,0.9486227174249459,27211.0,3120329.0,1188772.0,11.0,7.0,FIRST CMNTY BK OF TN,790272.0,783711.0,2016340.0,790272.0,FIRST COMMUNITY MORTGAGE,47.0,NMB,True,789751.0,1.4597985212569315,NM,58519.0,27211_20231231,1.4180621838292395,10.96699948520873,541.0,11.391186454657694,-1.1116398695862115,4.0,TN,True
549300R0SXC1JU7ZU290,2024,5017,4818,199,0.9603348614709986,0.039665138529001394,0.5142515447478573,0.47717759617301175,0.0,0.008570859079130955,0.9914291409208691,0.9914291409208691,27211.0,3120329.0,1188772.0,11.0,7.0,FIRST CMNTY BK OF TN,787865.0,790272.0,2016340.0,787865.0,FIRST COMMUNITY MORTGAGE,47.0,NMB,True,785650.0,1.513776493256262,NM,62713.0,27211_20241231,0.9900291154649434,12.093920095913466,519.0,11.26218624281166,0.3017269467255323,4.0,TN,True
